time_gps_sec,pos_east_m,pos_north_m,pos_up_m,vel_east_mps,vel_north_mps,vel_up_mps
46.8899999999992,8.59185841086982,-1.26794842006528,-0.21158091463596,0.373382692872957,2.87289348718843,0.258153543439231
46.9899999999992,8.67236405405765,-1.07400842578303,-0.117269055177275,0.278186068789219,2.8992680573822,-0.0251840614913472
47.0899999999992,9.0687405259784,-1.5808251614753,-0.279681624104086,0.177875696663498,2.8638193786047,0.131554256716043
47.1899999999992,8.59270473486532,-0.0604675356375644,0.262642752188441,0.0816321133308622,2.82323701121201,0.116834183416319
47.2899999999992,8.24499887640426,-0.265609351562582,0.489582648310062,-0.00641578607437159,2.98241280024192,-0.114300144599331
47.3899999999991,7.63726658540061,0.776168554464496,0.187991240802404,-0.112604384196144,2.93640233813898,0.11883998514829
47.4899999999991,8.28245547011097,1.03581272665249,-0.158946035620573,-0.207240288819994,2.94066616389027,-0.139440143856565
47.5899999999991,8.53307056841316,0.999034296876919,0.117273463676867,-0.308049006580795,2.97491668551919,0.107627109402337
47.6899999999991,8.72114068688066,1.46019654569576,0.481636700960991,-0.408730078677658,2.95707986450404,0.057448366894291
47.7899999999991,8.35732286950929,1.14505892419265,0.772478931392726,-0.4844867929369,2.83085595593475,-0.163661653568135
47.889999999999,8.15285871343694,1.36169829670828,0.232457066695389,-0.594291633605914,2.88705823021863,-0.0594029919267574
47.989999999999,8.3149558590214,1.82510560801752,-0.245218668323758,-0.676116974065929,2.81832150710804,0.189076348402796
48.089999999999,7.78824711640493,2.53866387245981,0.315568420845267,-0.806462470139664,2.91383767751662,-0.066608481346693
48.189999999999,8.06708314903676,2.35716916654722,-0.256004154872898,-0.866109913968283,2.78030770329475,-0.217309920499878
48.289999999999,7.99549217674057,2.24899291013691,0.302090463969108,-0.969544248140672,2.77968373732603,0.0861982948276352
48.3899999999989,8.4401005139359,2.85618445475707,-0.677265128311518,-1.04155502380699,2.69517249573132,-0.0148435461646533
48.4899999999989,7.63902606047393,2.52598774385453,-0.201377169419828,-1.1845454499258,2.78110384500816,-0.0594092224515164
48.5899999999989,7.34489737819765,2.89440349236929,0.0635173104658691,-1.24005893532473,2.66895421421067,0.108347055790193
48.6899999999989,7.3676678590281,3.54937680634166,0.0379567069888083,-1.28873596233679,2.54220093947512,0.0450275583583693
48.7899999999989,7.36977689628687,3.86650608983035,0.398337562377748,-1.39065743187584,2.53029524636459,0.0580574532350823
48.8899999999988,7.66726294553213,4.27641515207228,-0.0426656885117325,-1.4631505646176,2.46971157165645,-0.170927448616992
48.9899999999988,7.14366055220978,4.97705653454111,-0.0415197230920228,-1.58402327359177,2.47571944917229,0.00779350646986118
49.0899999999988,6.96457075955806,4.36363736509734,-0.0945559015542301,-1.63170650063855,2.38188765323038,0.0343307079370226
49.1899999999988,6.98570854242777,5.56873129348591,0.0869531061455575,-1.78789245939245,2.43031799020356,0.0136009903495711
49.2899999999988,6.56758437505356,5.45991439772669,0.21245330739319,-1.76826440308619,2.2351289804376,0.183609224071296
49.3899999999987,5.91540711138883,5.3409152412732,-0.0393769882664117,-1.84773386355992,2.18908740493262,-0.0710446938083837
49.4899999999987,6.68196904568721,4.93097283033779,0.369322445052859,-2.0228218409625,2.24117212294967,-0.0680432897154162
49.5899999999987,5.91755955014863,5.73840055805576,-0.0689629159912499,-2.02812886893388,2.10424463346636,-0.0179758501353343
49.6899999999987,5.6946835096028,6.27867748945339,-0.698636844013635,-2.12387194865122,2.05909016676233,-0.137481003455894
49.7899999999987,5.36204292319757,6.57490965745694,-0.687748632584515,-2.26553483364752,2.05188538597685,0.0464523042392714
49.8899999999986,4.86170794716729,6.80175109167558,-0.370468364287916,-2.26283997451086,1.91941837729992,0.0354798334141368
49.9899999999986,5.13488100229979,6.29289894677546,-0.104445865568522,-2.27657660040637,1.79940880674281,0.124225599875989
50.0899999999986,5.4909276758266,6.76174796644384,0.342369363452491,-2.34512020212755,1.73176427037948,0.143217059191803
50.1899999999986,5.2908251437958,7.02504488409917,0.205110970693823,-2.34178829111477,1.62051840656296,0.00289564629819346
50.2899999999986,5.00491540378252,7.32525926321427,-0.502415707525614,-2.47042611575551,1.58092721359432,-0.111649004672829
50.3899999999985,4.45767410107521,7.55075090999149,-0.641174992737177,-2.4770359095795,1.47591430705088,-0.0672049505178223
50.4899999999985,3.61368341537582,6.8925528161119,-0.093380268853906,-2.60077372249091,1.43650283488754,0.0612021573852515
