Time, Roll, Pitch, Yaw, Vx, Vy, Vz, Px, Py, Pz
0.15, 0.062085896517323144, 0.040390785373155824, 120.84004126727376, -0.03271269638614359, 0.0545355497910381, -0.04576313419089115, 7.935702079143663, 0.20029851727597697, -0.2823369747874064
0.16, 0.09440651594164717, 0.07262585125222888, 120.98647074895285, -0.032823495483120906, 0.05465168836548908, -0.07057406731515549, 7.9340757371317645, 0.20081733716716804, -0.28327510565440595
0.17, 0.09476432330167417, 0.08792681695117026, 120.98101669847031, -0.03300385503894637, 0.054938950915287554, -0.09523755769086134, 7.932841697921134, 0.20139557807633213, -0.2844611403295093
0.18, 0.0973081869567453, 0.08334604474863055, 120.99081386270015, -0.03318926828138684, 0.05524526406944883, -0.12010250362148897, 7.932091457517331, 0.2044935421918629, -0.2878738056120839
0.19, 0.07650545410373592, 0.06439181309542144, 15.648444540499263, 0.03269937271689695, 0.01435992710631396, -0.08430512389289435, 7.98309054724236, -0.05106046324140798, -0.21306364263093683
0.2, 0.13870718178969665, 0.08108904586051126, 23.779373401415082, 0.03292364481359937, 0.014551836053554649, -0.10914802781422582, 7.983638851018523, -0.05037380204854417, -0.21448834048125873
0.21, 0.15539617981344478, 0.08011323516461274, 23.870298047010333, 0.03315466595585771, 0.014734554820514728, -0.1340616927953731, 7.984135819708935, -0.04993860595027869, -0.21619114583115662
0.22, 0.14588558628829054, 0.09638438669367497, 23.93334454632898, 0.03337982479075748, 0.014781641631286643, -0.15889802669611824, 7.984598461467791, -0.049451055523452345, -0.2181844238450237
0.23, 0.13112301559995304, 0.09565106863202151, 23.846791683676464, 0.03360903849008824, 0.014810103996248521, -0.18372612099357322, 7.985119222505179, -0.049035024548578464, -0.22046633898866058
0.24, 0.12565586737205958, 0.08327008262141515, 23.762029946333335, 0.03368142972124274, 0.01494791533099629, -0.20860694457082676, 7.985942672516769, -0.0488194991655439, -0.22303630136571986
0.25, 0.10748249983758992, 0.0743080833686592, 23.88602696316881, 0.03379479277323352, 0.015018994902651066, -0.23341314157575724, 7.986473209247032, -0.04855821260586573, -0.22590189255775434
0.26, 0.09785180108228152, 0.07353979442595361, 23.932876266097722, 0.03393844525123807, 0.015062250718783749, -0.25830286851943474, 7.986943287449225, -0.04831658173686878, -0.22905782903417948
0.27, 0.09135789868255706, 0.06642044067270467, 23.909621630735167, 0.03408909356771458, 0.015098380334495348, -0.2831100765329707, 7.987393333882119, -0.04809925586454759, -0.23249523102257316
0.28, 0.07522872840431187, 0.09337651695420103, 23.84883946342499, 0.03427637775901088, 0.015136250676797117, -0.3079977495786691, 7.987827249768105, -0.04789841786988951, -0.23621837599666007
0.29, 0.11926503715973708, 0.08268424847318882, -172.51520826010608, 0.010675226156486688, 0.004537121754889465, 0.08994264131143748, 8.026109710882775, -0.04936141502003739, -0.21737664475255128
0.3, 0.047322827767952914, 0.09294879792303963, 23.754756396653413, 0.01048572624496118, 0.00461323251613731, 0.06640903067361839, 8.026239363141087, -0.04930873139793967, -0.21650058554150853
0.31, 0.06459897937722944, 0.08675628048997223, 23.845425467902484, 0.0106712846969161, 0.004718444939685104, 0.04005766117319632, 8.026367229562537, -0.049255474737130704, -0.21600106702420352
0.32, 0.04234878945802547, 0.07655360776986601, 23.693001440333713, 0.010870875011779727, 0.004764276963878088, 0.01503216620351838, 8.02649780112887, -0.049204594718094886, -0.21566100867459895
0.33, 0.013203379952506393, 0.06174873715021784, 23.46931262591308, 0.011051472594360049, 0.004795704813603156, -0.009871421203720018, 8.026628411850286, -0.04915035572782999, -0.21577909318310268
0.34, 0.034852331733499685, 0.059143640428739555, 23.56558448818337, 0.01119058607052456, 0.0048797570244113065, -0.03480970927849476, 8.026760292673085, -0.0490944638175681, -0.21619339183694875
0.35, 0.0524669611757472, 0.06150216795146884, 23.64235639970262, 0.011325525627799904, 0.004959804625783231, -0.05962754897160166, 8.026893845294143, -0.049036218578075365, -0.21690459397386483
0.36, 0.04055721680451471, 0.04503271819496389, 23.56040653686262, 0.011462125167514284, 0.005001664951299299, -0.08445180740956913, 8.027029782341392, -0.04897494389885123, -0.21791296828622914
0.37, 0.020514257686877663, 0.04149580176256431, 23.441430141641586, 0.011579065361203043, 0.005026895504078883, -0.10934778723503631, 8.027169053393765, -0.04890859452459016, -0.2192301824844993
0.38, 0.0317388221944693, 0.058241532809331815, 23.510795326464002, 0.011697051826719687, 0.005099781454241272, -0.13415393872706546, 8.027313734328787, -0.048834274804233135, -0.22084643894718312
0.39, 0.0389793461015521, 0.06482610433713067, 96.24268116742994, 0.009098449167745243, 0.017507146694010538, 0.08370167542215834, 8.031588989213185, -0.06184215064122063, -0.22098181341350728
0.4, 0.03929116963688621, 0.037150025433112174, 62.750138877402954, 0.009088010679864008, 0.017628209480084134, 0.05842508530088018, 8.031681418719668, -0.061658439078162396, -0.22028881041901544
0.41, 0.05128337868676691, 0.040816473909766886, 62.757599472487925, 0.009129264691474669, 0.017722283925344563, 0.03352015383809038, 8.031775064820785, -0.06146967112911177, -0.21988368312371956
0.42, 0.037278091421996215, 0.047880047842171376, 62.68141526965614, 0.009206495420985845, 0.017821304200884937, 0.008725033960203278, 8.031876563394945, -0.06127021580802071, -0.21977528790987266
0.43, 0.02928137415106501, 0.039485978912209174, 62.63792826482633, 0.009270852300983288, 0.017922594834654453, -0.01617848662804045, 8.031990713246955, -0.06105868292184493, -0.21996261552636137
0.44, 0.031245832629449438, 0.06049267122893624, 62.64228928931906, 0.009331907986756479, 0.0180558694374591, -0.04095830366575641, 8.032116028375428, -0.06084012807872003, -0.22043156799800157
0.45, 0.022657029105113573, 0.05805956873397314, 62.62649528595885, 0.009406793362799837, 0.018198994312302434, -0.06586482410309771, 8.032251696728824, -0.06061871779494978, -0.2211864106047711
0.46, 0.03387807110833566, 0.053616206551102566, 62.69318226937304, 0.009456123434414938, 0.01835654116827316, -0.09063414541957225, 8.032391559519029, -0.0603992613549357, -0.22221939885742326
0.47, -0.0020599172793955537, 0.07559738402383015, 62.60881637647462, 0.009561633050533999, 0.01850287503766086, -0.11556236070660364, 8.032534238278231, -0.060183810927776075, -0.22354108406108647
0.48, 0.01057338791849009, 0.07970438670855827, 62.70181904249642, 0.009627745562725392, 0.0187118039358354, -0.1403291428020532, 8.03267526030831, -0.059972550556651925, -0.22514460633133931
0.49, 0.028523939369500494, 0.05475630971517078, -32.043842540833595, 0.020445639382040325, 0.004536873585845355, -0.08259118783314306, 8.055697588273901, -0.06206492779371373, -0.22650874971128526
0.5, 0.04460545903013005, 0.071158227477401, 12.210729277119459, 0.020585399903730563, 0.004471917501024112, -0.1074128897309454, 8.055958352983833, -0.06202344607785856, -0.22774005456991794
0.51, 0.011928488614465315, 0.08220315658351045, 12.134080573592342, 0.020761648853367627, 0.00447745800909571, -0.1328015890464228, 8.056219108635716, -0.061988024985616, -0.22926531502670194
0.52, 0.0062368326075032815, 0.06897384982244197, 12.139659285018674, 0.02093886780510151, 0.004518555466343883, -0.15776594270606628, 8.05647989714372, -0.061960247469630414, -0.23110981762070154
0.53, 0.008342309394019757, 0.057500232587114855, 12.17377003341292, 0.021074122985795654, 0.004564147055512824, -0.18265592307066614, 8.05673969856767, -0.06193569519442472, -0.23322207857464536
0.54, 0.002973237373742922, 0.058569052427368616, 12.192445363684811, 0.021203072054134468, 0.004600377647890528, -0.20767099265814756, 8.05700010032116, -0.06191750809142448, -0.23563258679587923
0.55, 0.018375871921486195, 0.0542220521268104, 12.281845097788633, 0.021321114953762803, 0.004664313738964994, -0.23255290337646672, 8.057262667709532, -0.061904345259595865, -0.23833340787189977
0.56, -0.009485067535785327, 0.05067142907166582, 12.239384026569393, 0.02144452032719263, 0.004676966646112037, -0.25757580463189006, 8.057529081899059, -0.06189797419724244, -0.24133181163377287
0.57, -0.013588608995855476, 0.04321468175256024, 12.27935420523924, 0.021548550940694456, 0.004718690927683858, -0.28245730487741605, 8.057800220136315, -0.061897208002798895, -0.2446206769059688
0.58, 0.01594228310402313, 0.02463470325394967, 12.43806161680971, 0.021615263781810935, 0.004798067076245128, -0.3074805382593598, 8.05807633655684, -0.0619028763455027, -0.24820684412362465
0.59, 0.009863446951073865, 0.05679053599698719, 78.24125922753821, 0.02199646725619377, 0.013829619817437288, 0.12711949319102206, 8.061786212367746, -0.057277232440718945, -0.22506370141704712
0.6, 0.01304115252593774, 0.012699339874307256, 32.31098888500552, 0.02201012585746437, 0.013907703637838482, 0.10162838946196592, 8.06205461738952, -0.05708936264320413, -0.22388725868070014
0.61, 0.012498403828445788, 0.005759207949548272, 32.27576654980173, 0.022042262393231014, 0.013914990643152552, 0.07668707228216923, 8.062325329842285, -0.056902004529461724, -0.2229700820299809
0.62, 0.019016355029057425, 0.0056092366788013555, 32.27015308724569, 0.022064065008502113, 0.01392669745212027, 0.05182050258166142, 8.062598932504956, -0.05671902846278242, -0.2223395381639955
0.63, 0.010359971944906655, 0.01785333795817846, 32.226185887065284, 0.022106385191935925, 0.013932156362623089, 0.026878033793400032, 8.06287591251503, -0.056541820066649484, -0.22200490805707201
0.64, 0.013679161946292099, 0.026486105836468866, 32.2187135037175, 0.022162172572732772, 0.013966180759053697, 0.002032061226123132, 8.063156334353957, -0.05636986722035768, -0.22196374412591185
0.65, 0.0033209345675004436, 0.013623969531933768, 32.17996290718484, 0.022219085334458256, 0.013984070183485802, -0.022927963837762078, 8.063440554771807, -0.056205294225865995, -0.2222251716645277
0.66, 0.011962653034122616, 0.0037344386955227953, 32.19828415175206, 0.022242537552491996, 0.014012503667566673, -0.0477760807536146, 8.063728094878893, -0.0560478567600338, -0.222783898014233
0.67, -0.0021991030753930824, -0.016629474601244358, 32.161976832884946, 0.022247123683867182, 0.014000058215228659, -0.07273729250421782, 8.064019458324807, -0.05590045595241236, -0.22364806519403765
0.68, 0.01151995030276335, -0.026844731715034164, 32.20900483884591, 0.02220388479233398, 0.01400314010289245, -0.09757540629136395, 8.06431417789495, -0.0557622005706329, -0.22480920983968497
0.69, 0.010496963730626219, 0.004692669683619427, -149.73902113350994, 0.015498504582360916, 0.0076868501489975325, 0.047328078285266126, 8.065890264113744, -0.033709697436561395, -0.19022009420165933
0.7, 0.008698197392468186, -0.027046581857101615, 26.368664558527232, 0.015492697825417104, 0.007668144829073224, 0.02446439984933207, 8.066072111782752, -0.03358106226507049, -0.1898255589969517
0.71, -0.007150875332742424, -0.032406156313056045, 26.253333960506176, 0.015452517832057469, 0.007617206337661965, -0.0009892291980745005, 8.066266921950863, -0.0334834438694622, -0.18982058576253066
0.72, -0.009108189530460945, -0.03633282006848956, 26.220294876736617, 0.015393218491039987, 0.007585139402962857, -0.026021918341748603, 8.066468384207559, -0.03339954727371682, -0.19015053563903273
0.73, -0.023111941755685504, -0.04133791699429863, 26.159224672649973, 0.01533080396566965, 0.007538329918647204, -0.050944922042538955, 8.066672720406658, -0.033319470686008136, -0.19076042978657476
0.74, -0.018935607152866112, -0.04737451937017833, 26.186056487246333, 0.015242958647878533, 0.007511577991059286, -0.0758466172203858, 8.066883242519078, -0.03324579917877499, -0.1916727129509071
0.75, -0.04245763701456143, -0.038718090718421305, 26.11781616308101, 0.015174147210458986, 0.007465997587802096, -0.1008047601382392, 8.067103713727093, -0.033179207563298896, -0.19289957521219858
0.76, -0.03303445922950948, -0.05427037117196198, 26.22088119718339, 0.01507344804904093, 0.007461045639445404, -0.12568369667551788, 8.067333695196034, -0.03311602230804551, -0.19443155975571014
0.77, -0.025220316576836595, -0.05445600653513945, 26.351796728462663, 0.01495833860524758, 0.007461327809907782, -0.15065185978618012, 8.067574970816677, -0.03305489680374337, -0.19627310875482307
0.78, -0.020450639215720656, -0.05165626828860657, 26.514100075891623, 0.01484161703466617, 0.007470783116059293, -0.17552693481939038, 8.067825577555082, -0.03299225045586492, -0.19841575632074787
0.79, -0.018580170793122824, -0.042623998436363136, -129.32231542935412, -0.008595181767469444, -0.017246785754137378, -0.12467650102819369, 8.087246391692478, -0.03225620254519838, -0.20080264999887787
0.8, 0.012313045459489412, -0.07510214366801676, -116.30004597749101, -0.008500296793383955, -0.01710342129707947, -0.15005353115652437, 8.087190496630635, -0.032492861525814765, -0.202642249849975
0.81, 0.004477494500174712, -0.06718978466438767, -116.46235441244502, -0.00846158810926107, -0.01688351325442047, -0.1750316239914383, 8.08713749021272, -0.03272089264490969, -0.20479410413030386
0.820000000000001, -0.03406763582579852, -0.06353555237869851, -116.77288715891468, -0.008461593262035383, -0.016651146163657846, -0.19991225573002025, 8.087077246159701, -0.03293871384678422, -0.20721593551288522
0.830000000000001, -0.017152374067031857, -0.06906132487180845, -116.87990644454243, -0.008401196883900472, -0.01644277161829388, -0.22492445040009498, 8.087013102665132, -0.03314749001086667, -0.20995213410221922
0.840000000000001, -0.0030758916611428712, -0.07778541703307872, -117.01582478580278, -0.008333812876413424, -0.01620954018245774, -0.24979518850975405, 8.086943087372013, -0.03334795951491816, -0.21299816822456838
0.850000000000001, -0.008424346404855315, -0.0716407164060817, -117.2395674356637, -0.008289996989361073, -0.015958279295975826, -0.2748120131548304, 8.086867417035847, -0.03354071207889877, -0.21636861776782293
0.860000000000001, -0.013844286702232039, -0.0706696296332236, -117.48052106949434, -0.00824728672957078, -0.015703694429803555, -0.29965595947916196, 8.086786019678712, -0.03372758264623707, -0.22005542600932188
0.870000000000001, -0.01798402187071184, -0.07744894041425616, -117.7339625163692, -0.008201710661015986, -0.015435570431401258, -0.3246693321382463, 8.086700043381805, -0.03390965629741159, -0.22407315248829296
0.880000000000001, -0.022202330024242573, -0.07577413286063776, -118.00851600565171, -0.008150979977981745, -0.015150625631761354, -0.34947847958865225, 8.086609943541719, -0.03408928519710374, -0.228408977346961
0.890000000000001, -0.010814947168221524, -0.07202696930599202, -162.47748126921056, -0.03134096114681685, -0.023579293698586332, -0.15694925620745417, 8.06883693878585, -0.03874579873220932, -0.20932100606816315
0.900000000000001, -0.026287566703782163, -0.056486369539110945, -143.01145200119942, -0.0312328867349794, -0.023444826423145534, -0.18208802734826968, 8.068422328932382, -0.03904595449020827, -0.21159796698599026
0.910000000000001, -0.02523958141533159, -0.06119380874177508, -143.10603910716935, -0.031146069302167713, -0.023284702913877426, -0.20711492440006601, 8.068004240864598, -0.03934834114404886, -0.2142010020037731
0.920000000000001, -0.034751224091633705, -0.06149322133005151, -143.23483234508993, -0.03106154419951411, -0.023094205887321563, -0.23187454780997854, 8.06758274302587, -0.039655024313458895, -0.21712551446090314
0.930000000000001, -0.03382325391649976, -0.06282412873409352, -143.36967673918733, -0.030972350738489487, -0.022892610630255477, -0.256917544310936, 8.067157793747942, -0.03996933357741283, -0.2203901878924457
0.940000000000001, -0.024296998431543673, -0.05991914956995307, -143.51086968049424, -0.03087508913175673, -0.02268392088868359, -0.28164353826457833, 8.06672932262425, -0.040293175383438566, -0.22396604337499668
0.950000000000001, -0.03470206957794764, -0.06592533239309675, -143.71710912959043, -0.030794790612489728, -0.02243091994975184, -0.3067111299302453, 8.066296664032167, -0.04062904147843026, -0.22787367266386008
0.960000000000001, -0.034325380772307915, -0.06347173835436318, -143.9277590844797, -0.030699102620706235, -0.02217104106475626, -0.3313636360088591, 8.065860278220754, -0.04097490488969196, -0.23207756087089645
0.970000000000001, -0.021276642093175972, -0.0708258908879963, -144.14163576333667, -0.03059484846627077, -0.02190146610709564, -0.35643787121112386, 8.065420049497256, -0.04133115710381603, -0.23660617666108752
0.980000000000001, -0.02234689557116805, -0.07896466052464533, -144.40263811166665, -0.030477765842697655, -0.02159677814832943, -0.38098818839459225, 8.064977295707795, -0.04169052148249172, -0.2414203756393452
0.990000000000001, -0.028421961150832915, -0.0645637760681088, -13.071100514540264, 0.03772237880016828, -0.03540959436249935, 0.22456584966519033, 8.070160329101066, -0.03558065377658485, -0.22380903286100495
1.0, -0.027144546553865605, -0.07723846258728463, -43.255683733700494, 0.037610407305450816, -0.035488019536104774, 0.20082820913789157, 8.070699665287597, -0.035989040593114086, -0.22120992132942582
1.01, -0.03195078932650385, -0.06961657211183239, -43.342066935798464, 0.037496229328887916, -0.035486674658628835, 0.1759111883945925, 8.071236925763493, -0.0364106446461581, -0.21895057428752507
1.02, -0.03902085245255812, -0.078992842731501, -43.430760893308694, 0.03737477255500487, -0.035468063827866485, 0.15100460217406717, 8.071772413710066, -0.036840927870877, -0.21699480578203878
1.03, -0.03547342525785502, -0.07926263327833868, -43.494765770703104, 0.03725657988436503, -0.03541909521486527, 0.12602449716051098, 8.072305716332448, -0.037278813208951, -0.2153552770412196
1.04, -0.05030951882699232, -0.08339939352892439, -43.570736082629246, 0.0371182386527482, -0.03537125990032512, 0.10112727351342769, 8.072836591365364, -0.03772245805537106, -0.21402739041216554
1.05, -0.060342749896772886, -0.0772739323798603, -43.632397919606554, 0.03698824256462751, -0.03530862032508478, 0.07614291534439865, 8.07336469547571, -0.03817088284154147, -0.21302254089438014
1.06, -0.06812795487381097, -0.07753302238982186, -43.677912483288786, 0.03686502995573763, -0.03523566072434324, 0.051254419208738945, 8.073890030350967, -0.03862252868451215, -0.2123367300609198
1.07, -0.06998241556212863, -0.0787455429015536, -43.706702003495906, 0.03674741076196327, -0.03514071000908024, 0.02626120935657561, 8.07441201937244, -0.03907648000371893, -0.21197959274588865
1.08, -0.06744829810268767, -0.10165652579020877, -43.71348591188081, 0.036612761451474046, -0.03500637517858692, 0.001369815180217798, 8.074930332902582, -0.039531158184951024, -0.2119428316026472
1.09, -0.049734169473946634, -0.08041382276597749, 115.8176124290537, 0.019812954627171003, -0.002866221163996617, 0.050466179130961936, 8.161365537103348, -0.047185480930770164, -0.19630188467558354
1.1, -0.0924391242038334, -0.13169273484499938, -8.664646832575652, 0.019935226889135606, -0.003058258129257971, 0.026721154286813657, 8.161651309044398, -0.04722191207231748, -0.19587420671201997
1.11, -0.08927613147594333, -0.11690657194446348, -8.714611554380856, 0.01967429954390833, -0.0030143293745608156, 0.001253410389622749, 8.16192979815324, -0.047261109438752315, -0.19583612855737315
1.12, -0.08744099245487584, -0.11674855619827253, -8.707539454149908, 0.01942819642544779, -0.002957152338995753, -0.023786582784482306, 8.162203731517648, -0.047301855574070226, -0.19616107414285835
1.13, -0.07376292694071283, -0.10976642114414811, -8.605337682749921, 0.019192628743949194, -0.002877841218736664, -0.04871336812304784, 8.162474041438392, -0.047342906704516026, -0.19678667997413538
1.14, -0.0639862945522817, -0.09796061708682793, -8.49356907212267, 0.018977511346022127, -0.002791235553052484, -0.0737783063753119, 8.162740677637565, -0.04738551732127882, -0.19775456613492517
1.15, -0.054540883577684336, -0.08107112792817264, -8.33163877871847, 0.018796903123659406, -0.0026968681255373356, -0.0987025166360403, 8.163004154987693, -0.04742994696602198, -0.1990583698404268
1.16, -0.049694359276504334, -0.07041752791703824, -8.148517467368933, 0.018645741605980332, -0.0025971360156934044, -0.12376387115288595, 8.16326511537521, -0.047477229242972596, -0.20071142474158618
1.17, -0.05121516009211366, -0.0627009288079298, -7.93630846549439, 0.0185156199121943, -0.0024934611747168883, -0.1486752036032538, 8.163523856157939, -0.04752775642867609, -0.2027050692277071
1.18, -0.0703160915011151, -0.05826760822243724, -7.746687332709755, 0.018395098993075554, -0.0023949750022200593, -0.17372620453194146, 8.163780936233309, -0.04758275383954317, -0.20504957621716124
1.19, -0.06997244717302094, -0.09393712052083489, 36.4507843852255, 0.037309599933600446, 0.012563246487128244, 0.08192224195050613, 8.212676423339238, -0.05708010770047946, -0.22518445507252788
1.2, -0.06921810080998171, -0.05440976174109388, 18.540612200627965, 0.037207522401407574, 0.012437087109692416, 0.056633473913284965, 8.213206369659876, -0.0569087704552873, -0.22441774009622598
1.21, -0.0759541404587084, -0.05192614473312239, 18.463089151535506, 0.03712293974993968, 0.012372799057471918, 0.03168576392213368, 8.213737494896694, -0.05674260884781951, -0.22400788697137733
1.22, -0.0754231536668263, -0.035802535682021436, 18.427687415462202, 0.03705856214077641, 0.012336830078859462, 0.0066364778799334655, 8.214269505888677, -0.05657951752031202, -0.22390593840134496
1.23, -0.06689577607743236, -0.0315675029127017, 18.420656916473405, 0.037014143729030974, 0.012333583907471711, -0.018269711771608636, 8.214802435573565, -0.05642021964546341, -0.22413560247902725
1.24, -0.06845329337880075, -0.026593870731070588, 18.420067929479686, 0.03698333470257507, 0.012340276817955638, -0.043321631898450515, 8.215336300588083, -0.05626494922854573, -0.22470889060469942
1.25, -0.07461323522484244, -0.031820858444969, 18.433783095112503, 0.03695499203989111, 0.01235801101817904, -0.06822104251148016, 8.21587077614019, -0.05611248787967151, -0.22561428449653015
1.26, -0.08510242529264658, -0.02690080053225457, 18.46527369448048, 0.03692847125054978, 0.012388599617825354, -0.09325720070058054, 8.216405814019714, -0.05596247424858646, -0.22686167049717176
1.27, -0.0808976713761891, -0.021272683851778055, 18.54586505066229, 0.03690928778319272, 0.012457450792043474, -0.11815549165702298, 8.216941061338884, -0.05581328961305896, -0.22844032948682105
1.28, -0.07836617751254349, -0.02072301484567321, 18.64920927950521, 0.036896604831572935, 0.012543677244683393, -0.14320293810991017, 8.217476593728556, -0.055664569976056226, -0.2303609900832818
1.29, -0.07440590834693835, -0.03344342271867175, -76.6203783002012, 0.03811838714245771, -0.023820792570955027, -0.09095087459541117, 8.238323201092715, -0.07128893696814659, -0.18776516109020888
1.3, -0.0787720929569996, -0.030110826797695684, -31.962717906404844, 0.03811573795528419, -0.02369383982469667, -0.11587604267659768, 8.238875909014787, -0.07161017086468026, -0.18931202704140634
1.31, -0.07512473254157295, -0.015264500183031432, -31.859399967202663, 0.03810846456174387, -0.023574347830361234, -0.14082700983163005, 8.239428279661876, -0.07193429070719494, -0.19125137999028494
1.32, -0.06674217851122044, -0.012010761675782017, -31.72629305673006, 0.03812057995550556, -0.023452384999785733, -0.16569933220016428, 8.239980139689374, -0.07225912521929918, -0.1935006278882957
1.33, -0.0685758111678245, -0.018810987662523513, -31.602582634769824, 0.03812306147398734, -0.023323920184688804, -0.1906678693619424, 8.24053065020004, -0.07258593551109611, -0.19611060636430724
1.34, -0.0670549930245851, -0.017513650477095643, -31.454267668474674, 0.03812244239608573, -0.023173360200109846, -0.21552669331544635, 8.241079850289115, -0.07291468694923424, -0.19907572868265416
1.35, -0.06500278035444895, -0.018610882409088807, -31.289477169754733, 0.038122817276405555, -0.023006484422111614, -0.2404771541773777, 8.241627424507376, -0.0732459503403109, -0.20240730740472904
1.36, -0.07231698294424653, -0.027507398957517293, -31.119655558365224, 0.03810542054336779, -0.022825541780012303, -0.2653173577484306, 8.242173518751333, -0.0735800479083434, -0.2060962767867008
1.37, -0.07231328478170268, -0.033082606761344655, -30.920548919160847, 0.0380791161349423, -0.022611175765028805, -0.2902598283514161, 8.2427178745024, -0.07391748627385533, -0.2101531692592191
1.38, -0.051087739230189395, -0.02229501698316347, -30.66414268312253, 0.038071737897908416, -0.022357649750237685, -0.31508292113048403, 8.24326142225456, -0.07425814584194838, -0.21456493086829825
1.39, -0.06803809214286173, -0.021688886860708145, 96.70576021358464, 0.02778674124608288, -0.0033828325404595995, 0.13790782418499936, 8.244036338398553, -0.08212938210974732, -0.23273496861886137
1.4, -0.066348020577774, -0.04433826334369192, -7.047052339471928, 0.027800619777396847, -0.0035339634243792013, 0.11396142284628477, 8.244437441146443, -0.08215793829182245, -0.23105265797713295
1.41, -0.07070510865486913, -0.04759233446047407, -7.2568158616933305, 0.027725467621096386, -0.00359466798305807, 0.08855636807481895, 8.244836486525086, -0.0821925221780374, -0.22978087447841244
1.42, -0.05948925631115698, -0.06396209796936321, -7.35975588616258, 0.027626396235755604, -0.00361000266738166, 0.06358818083401413, 8.245234130539552, -0.08223213470054258, -0.22890120468236566
1.43, -0.05934727747351901, -0.060863473865013465, -7.44426708909172, 0.027513054096981925, -0.003625284521713477, 0.038715642731400206, 8.245630322716382, -0.08227439685932735, -0.2283365744724866
1.44, -0.05654246520958001, -0.052213855643128484, -7.500270999823566, 0.027412968551134852, -0.003620552576387762, 0.013711346638317258, 8.246025257903774, -0.0823210041236194, -0.22813070935303398
1.45, -0.06357382955432182, -0.05376375077783443, -7.541484288448895, 0.02731945248947624, -0.0036122124254660934, -0.011147971156375704, 8.246418832298037, -0.08237143946732371, -0.22827125538925852
1.46, -0.055377482298446114, -0.05528243754699293, -7.512337832866791, 0.027224278651370993, -0.0035666191922233375, -0.036155181955291854, 8.246811110630384, -0.08242564765422948, -0.22876961000654192
1.47, -0.05338064605266212, -0.056030425933442124, -7.458739104807395, 0.027126426848919433, -0.0035115695553702025, -0.06102096296393705, 8.247201854715785, -0.08248285982680564, -0.22961431999873644
1.48, -0.0445808284217236, -0.06405054866147479, -7.354946842865244, 0.027017999885746092, -0.0034280819337814527, -0.08604236074978892, 8.24759109014147, -0.08254295730720203, -0.23081648171584873
1.49, -0.058072468812329435, -0.055346692677171384, -3.5216408298933195, 0.03134579874244535, -0.004392697236538213, -0.17022668227694898, 8.272091844811376, -0.09761084966636203, -0.2258209040426485
